A,B
"[-0.3305080164919, 1.93458802128389, -1.37695086573176, 0.91332877083751, 0.75494203190123, 1.02053198379439, 0.23062607158974, -1.70603931109422, 0.95440496867611, 0.30411715772334, -1.38647289450052, 0.1192221942811, -0.13162855826223, -0.42430855871421, -0.37530398780369, 0.29497313319867, 0.38263024733107, -0.04529409505337]",48
"[-0.239752402716, 2.02916229498417, -1.44876298044238, 0.9876866408131, 0.7861859721382, 0.97865769685373, 0.47222367304984, -0.3851435270422, -0.32265473543977, -0.0877894122935, -1.21636754529183, -0.94018176343742, 0.4586637933443, -1.08963433360485, -1.21203760267754, 0.65875904896347, 1.06747502615163, -0.22260866859286]",80
"[-0.40747518993183, 2.01463407759015, -1.4174318393895, 0.84632385342768, 0.62136169161943, 1.07161860090943, 0.25963489520116, -0.87592271311391, 0.77899890208031, 1.13536724317703, -1.30702116225985, 0.96231073699614, 0.13319673174042, -0.33411283260797, -0.38831725168772, 0.84243509147395, 1.06161646268347, -0.55327981984092]",52
"[-0.32678400232323, 1.98717683264251, -1.53982555132592, 0.8087774070561, 0.60142436115256, 1.08635736314359, 0.71536294693984, -1.19981565690283, 0.10961418052932, 0.69164732811704, -2.12999898958866, -0.50772302924752, 0.89236947282854, -0.71510351833879, -0.92042276546884, 0.5384990705355, 0.99874878387901, -0.35765253085314]",38
"[-0.29874990354317, 2.00528359543631, -1.49087491053213, 0.98749327695445, 0.75903301736457, 1.0251312828184, 0.22454361594395, -0.0544114879942, -0.18600933153651, -0.26328130678422, 0.08884849781828, 0.07660390835266, 1.05262802408827, -0.93282936128893, -0.83215016919953, 0.03713578538486, 1.23210258068062, -0.37441241302393]",62
"[-0.14765372505921, 1.71292348550079, -1.25368097823793, 0.90931237425522, 1.17789146692653, 1.17103538281491, 0.91430564532816, -1.30296980666727, 0.61592498967026, 1.08855613731033, -1.36330792453212, -0.11907603392143, 0.74345249308466, -0.62439872127503, -0.75857512521671, 0.32773913407441, 0.81576950681847, -0.41387417330979]",30
"[-0.22600873220692, 2.32595091702306, -0.92274630427832, 0.86598077682528, 0.76153328126314, 0.50272737507488, 0.81079296775549, -1.00042565340281, -0.75066671071377, 0.730548205715, -2.31079712931225, -0.57394364433562, 1.00305665097297, -0.7515592387335, -1.00649655031686, 0.61539971747247, 1.00440558716331, -0.52682030798217]",38
"[-0.32677524068464, 1.9871692286326, -1.53982512033557, 0.80877817465684, 0.60142910041546, 1.08634834248568, 0.71535389914128, -1.19980305040117, 0.10961251257002, 0.69163616633307, -2.13001220330608, -0.50771492271133, 0.8923663407664, -0.71509755535177, -0.92042001314995, 0.53849757782722, 0.99874613815961, -0.35765587037738]",38
"[0.059683523437, 2.16765438792925, -1.05003846786983, 0.97935283867798, 1.17328167362851, 0.68993461988804, 0.41750716944143, -0.41817234171409, -0.38621327239372, -0.08834582389971, -1.23235072313416, -0.82448352829276, 0.26798377497898, -1.21467821901621, -1.18102162637707, 0.64751083800636, 1.096323345843, -0.25139428349954]",84
"[-0.36647874308537, 2.16120916824601, -1.25439407878051, 0.88358745169144, 0.53878595137286, 0.74975803273513, -0.4031550976304, -2.62046676415811, -0.40094905613076, 1.04339655407857, -1.14886881172806, 0.74941181995847, 0.0098458336997, -0.60574226483321, -0.68821365395941, 0.10018828387656, 0.29903638194273, -0.05274859444169]",40
"[-0.20451226898629, 2.06878674784146, -1.37263041470183, 1.02105567940442, 0.86227376080438, 0.92884490688132, 0.42401448248177, -1.08354094965426, -0.96067095436631, 0.23100489994319, -1.76035822845142, 0.05649910509955, -0.59846892285386, -0.52422899245566, 0.89885887368693, 0.13683721105855, 0.41821421589739, 0.11086209163949]",34
"[-0.13653830630721, 1.94812512792854, -1.86139116389864, 0.73079032164497, 0.35153174440044, 0.76590195503121, -0.21282954349088, -1.94370651001177, 0.08927760594136, 0.442984203851, -1.7551286201784, 0.70875951103412, -0.4309346834979, -0.80854192857468, -0.31139686309001, 0.81126244767006, 1.11353815332588, -0.20104869950897]",36
"[0.01968005607584, 0.15124450804442, -1.01600064264291, -0.23165322469714, -0.23688508612389, 0.6078929639715, -0.49262916802118, -1.00528350139962, -0.27930520580502, -0.77460808447372, -2.10903539036903, 1.56569465854278, 0.00418791533743, -1.12347982366411, -0.95228571383213, 0.55582330378591, 0.8386285103593, -0.18185472995208]",42
"[-0.14414873542077, 2.15171154039117, -1.51945499764241, 0.92130685420636, 0.58339634254211, 0.96336518387156, -0.25373637754669, -2.02908637981999, 0.28385694354413, 0.30736363377893, -1.88859586617752, 0.58101986616025, 1.36230862780402, -0.17315496317867, -0.59035106668846, 0.53510877882568, 0.78012147513203, -0.3083685771103]",36
"[0.0180320743313, 0.02739068276109, -0.18334628926175, 0.21109278263893, -0.47140121056296, 0.10284830395137, 0.96638849085571, -1.40654942642518, -1.16182544922954, 1.59010636421177, -0.94785105550999, 0.64754936463034, 0.72038506812166, -1.02691909065329, -1.06032169091772, 0.5056095019123, 1.1213668379116, -0.29603360370159]",56
"[-0.28461881546907, 1.8164418291441, -1.26739427612067, 0.88392952846003, 0.87853767033481, 1.02631509176138, 0.49499818669618, -1.23847325952353, 0.36439328301591, -0.3505245118921, -1.05424424849763, -0.76046964233062, -0.2544090564191, -1.08887415154874, -0.45993816036649, 0.29004664429254, 0.41977794474389, -0.02544737493066]",44
"[-0.40873022064938, 1.5580420652486, -1.59289380038538, 0.08264206635636, -0.42725427952394, -0.17242557257203, -0.00430960697604, 0.07587064463014, -0.37101562222956, -0.00982369398239, 0.1389111742433, -0.02412977019718, 0.00392341248609, -0.068231801075, 0.09381514187723, -0.2379812208619, 0.30903372991337, -0.209361536524]",0
"[-0.14765372505921, 1.71292348550079, -1.25368097823793, 0.90931237425522, 1.17789146692653, 1.17103538281491, 0.91430564532816, -1.30296980666727, 0.61592498967026, 1.08855613731033, -1.36330792453212, -0.11907603392143, 0.74345249308466, -0.62439872127503, -0.75857512521671, 0.32773913407441, 0.81576950681847, -0.41387417330979]",30
"[-0.22601420841851, 2.32596039991937, -0.92275634477739, 0.86598885625432, 0.76153527443339, 0.50273148258779, 0.81079501395614, -1.00043382838072, -0.75067650815354, 0.7305488966951, -2.31079880978985, -0.57394069773377, 1.00304901676286, -0.75154918016194, -1.00649696504594, 0.6153962497989, 1.00440692209715, -0.52682222061333]",38
"[-0.28900767967446, 1.94882031062957, -1.35607689866613, 0.97940152344918, 0.88605482605955, 1.03120680589352, -0.30270692265986, -2.16758605840925, -0.80613873466181, 0.45746726001781, -1.9905561787342, 1.00834024459252, 1.17635617907229, 0.07615585966004, 0.07179301834565, 0.25295945563287, -0.22926739926347, -0.06244890939804]",24
"[-0.99181801755932, 2.01275378431741, -0.99747154525085, 0.43811479278141, 0.32771151292852, 0.47727532882004, 0.16769304494217, -1.28342522683895, 0.97787831950921, 0.74506575860561, -1.49968257988626, 0.64609190905565, -0.27818919041945, -0.89527534767269, -0.47782495819025, 0.42851076252103, 0.44027339704721, -0.09951257709726]",38
"[-0.21065915157884, 1.95591969969218, -1.83359840241454, 0.8103213518367, 0.43777417544317, 0.87389938567701, 0.29049146412799, -0.46602857895933, -0.1151823327498, -0.12538097369026, 0.26890470146872, -0.00989250840988, 0.71865068063007, -1.01971901940866, -0.77081870059072, 0.21116082914443, 1.28834062692005, -0.44004974313467]",46
"[-0.32067405949111, 1.99031949507808, -1.47450360575199, 0.99986162607791, 0.75283033252689, 0.94176039179203, 0.32269161034645, -1.86176432222569, -0.46930125156118, 1.15585086227862, -1.00229855286462, 0.62824835145146, 0.07572931621389, 0.5966358237868, 0.08127675759341, 1.04255600466721, 0.45809384248357, 0.19258303024919]",32
"[-0.28637169899588, 1.6646606075116, -1.11301143413156, 0.74794794570704, 0.9213129413719, 1.04662955393881, 0.22152679209341, -1.72648960618156, 0.54936524886023, 0.28816846660065, -1.94636285781543, 0.03671089185853, -0.51807636541007, -0.59463309523864, -0.18149385306022, -0.00910333757119, -0.0193728046304, 0.02933545603817]",48
"[-0.14414400082765, 2.15171309844144, -1.51945185953628, 0.92130556772502, 0.58339590890203, 0.96336590014999, -0.25373522739053, -2.02907502230871, 0.2838663098138, 0.30736146317556, -1.88860608516141, 0.5810230589217, 1.36229987969783, -0.17316501141645, -0.59036451299003, 0.53511066182446, 0.78012360902405, -0.30836805686287]",36
"[-0.33050753378322, 1.93458681668847, -1.37694936669373, 0.91332959852007, 0.75494056651197, 1.02052775844015, 0.23062451535734, -1.70603525991828, 0.95440726311886, 0.3041179541188, -1.38646934142983, 0.11921730056555, -0.13162775121754, -0.42430291546531, -0.37530081977288, 0.2949745270244, 0.38262649431445, -0.04529399621001]",48
"[-0.4238799662925, 2.20218830950541, -1.10389761197449, 0.81358100655732, 0.46583654940346, 0.55644986675351, 0.66080968180207, -0.71499486122431, -0.61503035650296, 1.18495708824832, -2.41422905637568, -0.32545615320925, -0.35110612264801, -0.55205575912021, -0.33535701033844, 0.02313396028463, 0.1684000967743, -0.04774325900367]",20
"[-1.50734874855689, 0.68986821517765, -0.46554808474622, 1.2707474457568, 0.00734975617561, 0.06868927419257, -0.68663911926071, -0.4400218372275, -0.42972026572177, -0.37693176509533, -1.01907579689843, -0.5041758912282, 0.52891304727694, -1.08891112603725, -0.9858893818055, 0.1591526273742, 1.17427285475049, -0.27710385290454]",7
"[-0.27457062101538, 1.97886363467502, -1.58868471719906, 0.83486742861925, 0.62164451453555, 1.04068523122766, 0.48027699693182, -0.57730203741852, -0.92537882412762, 1.25634686014658, -2.58146987202699, 0.11852220069355, 0.92803056599888, -0.69910247920065, -0.90321951406348, 0.5908613662416, 1.02140656003498, -0.41536374717479]",34
"[-0.2178703462855, 2.57077299522672, -0.40737471742867, 0.66436254797399, 0.69796218958498, -0.01883325526785, 0.49712786986924, -0.99799137625878, -1.2707151275262, 1.1062086442211, -2.34349561858003, 0.42234293343034, 0.97481424881607, -0.73407119580034, -0.9734619537688, 0.60221122991069, 1.00196749279903, -0.49630503176791]",34
"[-0.32931945967234, 2.00685699581543, -1.52320410751547, 0.97876881593077, 0.71758593743901, 1.01913893804029, -0.42567934913896, -2.03507877118394, 0.10293891074278, 0.46448320367748, -1.73256407792686, 0.86995118765113, 1.36987117993427, -0.61171814311076, -0.9486101084005, -0.21140244948962, 0.53577966407432, -0.03340217482076]",50
"[-0.24836357126857, 2.02611215574943, -0.72752844554694, 0.48547659564203, 1.0516991785573, 0.42065916815199, 0.65971676068693, -0.85205584947517, -0.61306201666853, 1.55101447251765, -1.50618030370139, 0.76037035800812, -0.83526785207079, -0.31001612180674, 0.24749111875402, 0.62158801245302, 0.21148048571741, -0.10516046267934]",48
"[-0.37961908925817, 1.99628463703039, -1.33778636025011, 1.08307260722912, 0.85574537346017, 0.9182304388754, 0.67035961196011, -0.37257938442044, -0.2287158999529, 1.59766548117226, -1.52618148904726, 1.20025034909654, 0.39455366173432, -0.61291055342051, -1.17303728555756, 0.79548665457999, 0.92820946267387, 0.05452363265404]",42
"[-0.21065503201871, 1.95591669911309, -1.83360784918426, 0.81032083554606, 0.43778139825725, 0.87391554879537, 0.29049044995406, -0.46602445762518, -0.11517267543669, -0.12538676798805, 0.26892887553372, -0.00989225216801, 0.71865135369272, -1.01972696944483, -0.77080920738888, 0.21116012179877, 1.28834542213894, -0.44005462982443]",46
"[-0.21787056275746, 2.57076254138366, -0.4073777920704, 0.66436075072429, 0.69795722879166, -0.01882962416028, 0.49712386935464, -0.99799109578344, -1.27071099332719, 1.10619897544499, -2.34348671042021, 0.42234474225906, 0.97480801084528, -0.7340664808517, -0.97345758749524, 0.60220415963684, 1.001962589823, -0.4963028344895]",34
"[-0.10704923486535, -0.06136180188397, -0.90087910466767, 0.27893956444938, -0.02847543660002, -0.08008072042553, 0.13429146855949, -1.41610952652504, 0.61221583248028, 0.49968438598548, -2.09846482314305, 0.51908280846925, 0.69403280709735, 0.35792561567769, 0.06130160132716, 0.02859201411218, -0.01089306682934, -0.01847484490962]",28
"[-0.29458402237277, 1.96968548709285, -1.62554284976013, 0.82116514013115, 0.62775243637448, 1.15083749859409, 0.59160814707746, -1.37467212075585, 0.373061942384, 0.59698897815024, -1.8827429262566, -0.31296340063025, 0.94675562708763, -0.72387332865619, -0.95578011787785, 0.58143595390445, 0.98772786918591, -0.4763742208266]",32
"[-0.23972609453846, 1.87164584780059, -1.74234132424066, 0.787965610875, 0.65478103820712, 1.13846312915143, 0.11650640116506, -0.01153065866715, -1.23879128898215, 0.93757749174216, -2.56689208227554, 0.9164099142837, 0.87248274484585, -0.69581805010939, -0.90321430315525, 0.49331970050936, 0.92387152293713, -0.44544873672418]",38
"[-0.1284652237328, 2.03232593504804, -1.37013825771161, 0.78481192678726, 0.7583972343109, 0.61954410103496, -0.01867442751054, -1.56076425534356, 1.03016489351406, 0.44230954987111, -1.70027589537733, 0.5174345383913, -0.11531224017126, -0.66498892472845, -0.70622203499622, 0.31434720382671, 0.50747084340077, -0.05961920918394]",68
"[-0.42387661832149, 2.20220280441219, -1.10390755321161, 0.8135898249472, 0.46584968765681, 0.55645116455737, 0.66081138136749, -0.7150135829314, -0.61504023675804, 1.18496366764841, -2.41423715295646, -0.32544522228929, -0.35112706743969, -0.55204908816173, -0.33533031301421, 0.02316788359886, 0.16841978854863, -0.0477514295088]",20
"[-0.02878547765407, 0.32799527489003, -0.92517113673284, 0.01817685665284, -0.29360694009056, 0.99310351135857, -0.01066816614106, 0.2055501367655, -0.892341425978, 0.04112862596199, 0.33506107818108, 1.32932240909398, 0.71023304888999, -0.96248155152942, -1.15313968272625, 0.61930823563809, 1.04779560815684, -0.22892627008645]",46
"[0.01614851593783, 0.0164680395636, -0.16201602964948, 0.30633486767916, -0.57015952038706, 0.66445144312292, 0.75897552922552, -0.87640317189754, -0.21431653256809, 1.66381090991553, -1.01175491197282, 0.91082956096551, 0.33727186130864, -0.46426353705933, 0.0706290226081, -0.51245441503661, 0.71184255540695, -0.16663194510469]",68
"[-0.87829353707129, 2.09341390322142, -0.52237446235317, -0.10378175379855, 0.73901141338103, 0.10483880204579, 0.27922112314722, -0.6198821195738, -1.35015395836406, 1.04844662026776, -2.5119144385541, 0.71610016317234, -0.34287304364064, -0.34949324808225, -0.08092522416389, 0.69181453691344, 0.41894073051059, -0.21838851018658]",58
"[-0.34914481503224, 1.90176386727178, -1.5619754108442, 0.68817691877996, 0.56641231838426, 1.11278769762827, 0.47441068445484, -0.54620578437732, -1.06471274441541, 1.30276158958165, -2.52654282570292, 0.31594640807886, -0.33267199326397, -0.35014440507578, -0.08706473614132, 0.69106841006546, 0.41970320084695, -0.22231995401758]",40
"[-0.06035863776062, 1.34940068499184, -0.75530828751208, 0.78429748123515, 1.75605875286001, 1.41623194765025, 0.39445208282334, -1.28643369806087, 0.67118379025246, 0.87778148774889, -1.44863055803171, 0.49523323037465, 0.2202457404012, -0.24750059957826, -0.12056947007155, -0.08613958984722, 0.52212950462737, -0.19522160888888]",44
"[-0.87829760878085, 2.09340951364013, -0.52237067589986, -0.10379149984598, 0.73901104413765, 0.10483069659912, 0.27922207705303, -0.61987571664008, -1.35014892159495, 1.04844782337659, -2.51191196098168, 0.71609917307419, -0.34288514110989, -0.34948254279657, -0.08091323449565, 0.69181816256783, 0.41893165674995, -0.2183808604618]",58
"[-0.29507468930795, 2.00425168931101, -1.66808531657521, 0.92873537216189, 0.59340870562321, 0.97526404834182, -0.02981120273942, -1.85899018872892, -1.15479888414862, 0.76275313035904, -1.76179555322489, 1.05749601904196, -0.60479594181708, -0.63533186944502, -0.07536011826721, 0.87765838659807, 1.0603169892542, -0.17435019999057]",44
"[-0.0603564079851, 1.34940397304768, -0.75531756738424, 0.78429560070403, 1.75604561407176, 1.41621238503025, 0.39443569254201, -1.28643460559108, 0.67119397923834, 0.87777002241248, -1.44862829648133, 0.49524950443668, 0.22025511385492, -0.24750450408038, -0.1205861705166, -0.08613193308982, 0.52213009087316, -0.19522716957476]",44
"[-0.33048584925302, 1.98176518962101, -1.57658347873735, 0.97435423212088, 0.69625175756719, 0.98065490757684, -0.18667346454299, -2.35152237371792, -0.86595737006789, 0.55237262529583, -1.77543789892856, 0.72526356941985, 0.10379474443874, 0.19210987562143, -0.28098857339809, 1.11690528334897, 0.87091388998777, -0.00084426402278]",34
"[-0.17074452671428, 0.53851455291322, -1.20605633911451, 0.50548880723475, 0.26015469596669, 0.26373278353682, 0.28131145272278, -1.52376876850466, 0.32358345313995, 0.40272011238157, -2.3421010941238, 0.33906733262785, -0.74505019171619, -0.74513207963482, 0.11671613398721, 0.20074351370616, -0.15747082804087, 0.04266227574435]",28
"[-0.1284683431155, 2.03231048336101, -1.37012442472298, 0.78479815678817, 0.75839036733412, 0.61953875088874, -0.01867555897617, -1.56074030882902, 1.03021618745833, 0.44230281803424, -1.70025139126203, 0.517421537645, -0.11531646811154, -0.66498581023488, -0.70620938719497, 0.3143341794294, 0.50745220661294, -0.05963382336761]",68
"[-0.26921006557508, 1.96446121780737, -1.43456748926989, 0.91280273183187, 0.70873885323798, 0.90440865883636, 0.20982726100328, -0.11895543122502, -1.22008306048127, 1.13904568445012, -2.60766907235851, 0.7259828034197, 0.96876914125795, -0.56042329643797, -0.77944538852165, 0.7309619204376, 1.13308495940438, -0.29170286383426]",34
"[-0.23971907194181, 1.87164356302703, -1.74235129539764, 0.7879695200609, 0.65478437971308, 1.13846581373559, 0.11650610438298, -0.01150894255836, -1.23879201641769, 0.93758561513431, -2.56690771977027, 0.91641332490743, 0.87247984556784, -0.6958131609868, -0.90321229515851, 0.49332335013604, 0.923873189448, -0.44544539603476]",38
"[-0.33050732912892, 1.93458659597357, -1.37694930240543, 0.91332881192818, 0.75494232503024, 1.02053012385301, 0.23062301309534, -1.70604018319219, 0.9544100921912, 0.30412009632869, -1.38646784032971, 0.11921715066121, -0.13163937466581, -0.42430434431395, -0.37529626267882, 0.29497671810877, 0.38263155739282, -0.04529060265983]",48
"[-0.269144638533, 2.05808905509024, -1.03479493271076, 0.62175132486555, 0.82496813006743, 0.52422088438564, -0.02004835543397, -1.48442734596542, 1.05992389028443, 0.42896795508343, -1.87318252794831, 0.53410173543947, -0.1400329703927, -0.68357061159329, -0.5182916534556, 0.24088768620812, 0.38702949102225, -0.0757231108435]",62
"[-0.27456529201847, 1.9788503375678, -1.58867460485604, 0.83486662281007, 0.62164443884139, 1.0406669235653, 0.48027653919389, -0.57728787167255, -0.92537288168388, 1.25634093429265, -2.58145514882045, 0.1185121526961, 0.92802051669815, -0.69910639232481, -0.90321814548859, 0.59084744600684, 1.02140147622018, -0.41534908377322]",34
"[-0.06863945839333, 1.771393840536, -1.25312227662751, 0.76917770989222, 0.84942114003895, 0.65089040802782, -0.09961839082293, -2.08247995636136, -0.64914149182451, 0.34910638021902, -2.34421968160708, 0.57414241409651, 0.6741865890121, 0.39614066013695, -1.29342127491051, 1.02149341079075, 0.38446145976424, 0.46130264606548]",38
"[-0.15792011131627, 1.7532087374071, -1.72028465864095, 0.9390602239578, 0.80122368522544, 1.0253758665779, 0.35889478798977, -1.57197988812778, 0.54353761461194, 0.48410912607859, -1.82231843488644, 0.04034477124237, 0.8920566588614, -0.4565930491496, -0.70407015399343, 0.94903161200412, 1.04440201123252, -0.7468075658489]",32
"[-0.26914601466599, 2.05809025706992, -1.03478657456191, 0.62175828030644, 0.82496147060606, 0.52422552005057, -0.02006079666219, -1.48442679059287, 1.05993526509084, 0.42896937679532, -1.87317623074395, 0.53409654248915, -0.14004560457346, -0.68356381825157, -0.5182777042117, 0.24089895408549, 0.38703295811087, -0.07572073050064]",62
"[-0.29610703827724, 1.99432240176859, -1.47811750474686, 0.98232128130727, 0.77524101132424, 1.03305734305452, 0.05727673477819, -0.15241998081245, -0.12285464591227, -0.02813206945021, 0.20344881955585, -0.02585468199018, 0.6723263808285, -1.05609581393645, -0.85533140449647, 0.29302835628284, 1.25476370908625, -0.40208041054932]",64
"[-0.28461981526447, 1.81644392057999, -1.26739810059184, 0.88392823729767, 0.87854143577521, 1.02631573706889, 0.49500222848265, -1.23847813141469, 0.36439872442837, -0.35052876569943, -1.05424499512428, -0.76047730902411, -0.25441523509685, -1.08887499963749, -0.45993713996708, 0.29004537414605, 0.41977348171118, -0.02545209815093]",44
"[0.0180320743313, 0.02739068276109, -0.18334628926175, 0.21109278263893, -0.47140121056296, 0.10284830395137, 0.96638849085571, -1.40654942642518, -1.16182544922954, 1.59010636421177, -0.94785105550999, 0.64754936463034, 0.72038506812166, -1.02691909065329, -1.06032169091772, 0.5056095019123, 1.1213668379116, -0.29603360370159]",56
"[-0.26977654361203, 1.85748514443796, -1.3072005409706, 0.92856678706007, 0.92890012939968, 1.06001612253232, 0.24481154607661, -0.37475937514422, 0.29311337513887, 1.36530097706795, -1.47030402373403, 1.3143477929428, 0.29818335918503, -1.11748893467647, -0.79954423290285, 0.47097428157719, 1.18320059621186, -0.39027352874668]",42
"[-0.2514139309265, 1.98263818077839, -1.61309309035556, 0.88031297596916, 0.68345472397504, 1.10747718470798, 0.17216130755694, -1.09726449696464, 0.62347426946761, 0.96547523509457, -1.39020627271542, 0.88184743006796, -0.11067371751094, -0.22304404469972, -0.15873917096492, 0.92854240467364, 0.98144963176843, -0.63496423246324]",36
"[-0.21787109104273, 2.57076802446186, -0.40737861021013, 0.66436216855445, 0.69795913944381, -0.01883089605684, 0.49712581214537, -0.99799689660848, -1.27071473391351, 1.10620544116844, -2.34349307231, 0.42235092578129, 0.97481350097344, -0.73407263688319, -0.97346308627523, 0.60220819078409, 1.0019664730256, -0.49630176566288]",34
"[-0.35094038270137, 2.02510821587208, -1.49605566642382, 1.00842134744545, 0.70741759873913, 0.97586077423323, 0.21418208796524, -0.32607198487962, -0.40928034759214, -0.18491496035666, -0.68929792805965, 0.41021977817, -0.95658731496317, -1.19600728766261, -0.02235716539536, 0.91454341161713, 0.33815766663336, -0.17978990917988]",50
"[-0.24385689928265, 2.19211381954204, -1.03855670007059, 0.77940581986974, 0.76042228848997, 0.54085025245011, -0.24652150307912, -1.65094592464108, 0.79737613118841, 0.38415509873848, -1.82177315114218, 0.80277707840135, 0.6721788651087, -0.32820130258897, 0.20286498386112, 0.28173341774899, -0.03344989844553, -0.19966127328409]",36
"[-0.3288968840489, 2.03057794705005, -1.49457679058504, 0.99750838543199, 0.7195164504329, 1.00791459669766, 0.52767708422786, -0.95853493039821, -1.20526130294376, 1.02048323242472, -2.57647047736535, 0.09015861023138, 0.98264242764487, -0.7786438350935, -1.03166403276592, 0.57756585025741, 0.98661111344926, -0.51166401604577]",32
"[-0.01079859620534, 0.19650506401415, -0.57639411669667, -0.06234326333789, -0.60969759377664, 1.00050361831515, 0.00039632231717, 0.09761445406329, -0.49942193077954, -0.12418465309027, 0.26360831251475, 0.43399702219345, 0.4675655995331, -1.08265653919793, -1.08863003531814, 0.57551917373801, 1.04040179095233, -0.24742950815997]",52
"[-0.23975329956026, 2.02915174130463, -1.44875726359067, 0.98768174785484, 0.78619027791736, 0.97865678325644, 0.47222549700339, -0.38510733363772, -0.32263656857193, -0.08780094721193, -1.21635535313667, -0.94021525299887, 0.45865250822732, -1.0896470395228, -1.21204190743318, 0.65874921737883, 1.06746088366368, -0.22262547140182]",80
"[-0.99179991508501, 2.01276314305642, -0.99748193721959, 0.43811634027624, 0.32771741930033, 0.47728016360386, 0.16768567828918, -1.28343789640778, 0.97782865051308, 0.74506702747938, -1.49969307739663, 0.64609468672578, -0.27815680568723, -0.89527052187443, -0.47783476288924, 0.42850815259471, 0.4402887163689, -0.09951944354823]",38
"[-0.01080227723098, 0.19652515961342, -0.57639667576775, -0.06232932719097, -0.60968834125521, 1.00050418432354, 0.00039405766671, 0.09763371806333, -0.49941429139781, -0.12418775183634, 0.26361854056272, 0.43399399720335, 0.46758864389688, -1.08264606317824, -1.08866067529755, 0.57551348306943, 1.04037599707211, -0.24740895121527]",52
"[-0.3322240827958, 2.00780105756502, -1.51066484429009, 0.98489671581687, 0.7229628770819, 1.01042189269831, -0.42181998810378, -1.89922113821926, 0.30619907539778, 0.46058635569199, -1.75090687252637, 0.88848522480184, 1.12141544312265, -0.84667307915033, -1.03594394186916, 0.36733978767267, 1.06163044140107, -0.26726274592491]",44
"[-0.31385156993894, 1.86845711876274, -1.32489544340121, 0.88227818981925, 0.79869655961856, 1.02543343547626, -0.51989146124536, -2.60643219606239, -0.55155138638811, 0.85774887030925, -1.38678794719341, 0.90809500166205, -0.08798853376425, -0.65071282682368, -0.64060645535581, -0.0553648495357, 0.15129170591714, -0.03192812595595]",42
"[-0.27204942522757, 2.13769739557602, -1.3823759421192, 0.93904790254871, 0.63479258201727, 0.85946085369191, 0.35718496590123, -1.4372937426376, -1.35805858944017, 0.65578073240369, -2.29984207160138, 0.6886746227883, -0.53145317232902, -0.34507846154966, -0.00772443166997, 1.05161622707073, 1.00717213774264, -0.17108572412159]",34
"[-0.20591322481296, 2.0691702380915, -1.32009984731909, 0.75116497043112, 0.66746428124104, 0.58616572884208, -0.29352612860282, -2.60964604899755, -0.22424234896459, 1.147763958811, -0.95875160659956, 0.59358272040633, -0.07934517633448, -0.58855589764019, -0.61531266203613, 0.18733596577819, 0.37161572899367, -0.06285046494903]",48
"[-0.77880354563751, 1.65770612187544, -1.15665866665128, 1.05965286777783, 0.43337791296987, 0.79825988369811, 0.15423711553895, -0.97586103169445, 0.97696548155912, 0.85900052063633, -1.63025761880184, 0.83847295570472, 1.21958292610461, -0.6932374600755, -0.94742974055886, 0.52887141947395, 1.08534070167735, -0.29595382187194]",28
"[-0.87829726821745, 2.09341571959513, -0.52237650251649, -0.10378600062107, 0.73901421728505, 0.10483320787437, 0.2792231149524, -0.61988325277382, -1.35015658801411, 1.04845330501597, -2.51191677632244, 0.71609820070985, -0.34288969944749, -0.34948172074537, -0.08091021958786, 0.69181965261459, 0.41893050866062, -0.218381039514]",58
"[-0.36647891763552, 2.16120481146962, -1.25439079369804, 0.88358261489675, 0.53878302711826, 0.74976063691117, -0.40315712037836, -2.6204601604037, -0.40094657131354, 1.04339662270293, -1.14886449174377, 0.74941726571696, 0.00985494080866, -0.6057430397441, -0.68821688585141, 0.10018127578138, 0.29902371877767, -0.05275516000211]",40
"[-0.32889591746009, 2.03057282270606, -1.49457231904132, 0.99750509419423, 0.71951300713698, 1.00790878197331, 0.52767337989335, -0.95852931102665, -1.20524876170139, 1.02048378866987, -2.57646611410874, 0.09016009146587, 0.98263917738702, -0.7786408137956, -1.0316601506527, 0.57756387816331, 0.98660769396354, -0.51166287600418]",32
"[-0.16086069345003, 1.95717561286377, -1.4709744283489, 0.66814384363015, 0.66691357140519, 0.5558968446592, -0.1550830899356, -2.44335215746561, -0.39481887640527, 1.08925066961792, -1.24257589667723, 0.69585415283923, 1.26664205054151, -0.3879325284094, -0.39559136876595, 0.78119423517263, 1.27385883198885, -0.44712142870934]",46
"[-0.25141448106286, 1.9826467892485, -1.61309992109105, 0.88031755506133, 0.68345803688326, 1.10748012492137, 0.17215618953242, -1.09726988615242, 0.62348571542206, 0.96548684825088, -1.39021260605612, 0.88184697662264, -0.11067941326164, -0.22304061449638, -0.15873729386196, 0.92854322701009, 0.9814595781421, -0.63496298701958]",36
"[-0.37334437468756, 2.0624180207529, -0.44493215706222, 0.41530909190392, 1.37637241568645, 0.5469106847359, -0.34760849677153, -0.6669261135184, -0.2479038129612, -1.17718390212659, -0.58863318450375, 0.01843670405823, -0.37120807964898, -0.52265021569533, -0.18541496716276, 0.23119305702731, 0.11004322945451, -0.51644617108695]",16
