A,B
"[0.0001737709636891119, 0.0024016581476841736, 0.008257279283584447, -0.02041191996768868, -0.140373418166586, 0.5965843492982416, 0.01614662716844389, -0.012173874389740179, 0.0022925405438723153, 0.19629470431153434, -0.073992752748999, 0.5965843479011071, 0.010908441449050201, -0.027997926565753384, 0.017957451787584976, -0.16136474343815208, 0.20701002169731564, 0.5965843546447385]",80
"[0.00017376371933155535, 0.0024016650309903595, 0.008257286481430572, -0.02041193465517185, -0.1403734209742802, 0.5965843420457402, 0.016146644322064023, -0.012173872762700957, 0.002292546282927607, 0.19629469928229978, -0.07399275089166185, 0.5965843339296737, 0.010908430629042162, -0.027997923168260882, 0.017957455306912458, -0.1613647477333198, 0.20701001725320475, 0.5965843401238612]",112
"[0.00017378325355887943, 0.002401650366033235, 0.008257275512318705, -0.020411917158606817, -0.1403734288155588, 0.5965843346948573, 0.016146646283177912, -0.012173869315853899, 0.0022925425045827344, 0.19629469883419523, -0.07399274794351289, 0.5965843471888133, 0.010908438362685676, -0.027997928970445063, 0.017957450494837435, -0.16136474603056253, 0.2070100174523419, 0.5965843459159267]",80
"[0.0001737746539332941, 0.0024016660484886022, 0.008257289731607609, -0.02041192182795221, -0.14037343167697547, 0.5965843282533969, 0.01614663017459418, -0.012173874013337548, 0.0022925413448825196, 0.19629468931615215, -0.07399274554820658, 0.5965843474859884, 0.010908439015069805, -0.027997933470079884, 0.017957454153583446, -0.16136473967819498, 0.2070100133238897, 0.5965843414683559]",68
"[0.00017376181996433808, 0.0024016621976921454, 0.008257277185548358, -0.02041191403071764, -0.14037343424259002, 0.596584351627059, 0.016146626431012088, -0.012173873037996183, 0.0022925371700857457, 0.19629470160939563, -0.07399275498317824, 0.5965843327915251, 0.010908431294090724, -0.027997931478809246, 0.017957449802209417, -0.16136474627834432, 0.20701000731762842, 0.5965843440889947]",48
"[0.00017377660919467636, 0.002401662949758305, 0.00825727001797178, -0.020411924993561884, -0.14037342563848768, 0.5965843298434836, 0.01614662571872922, -0.012173882510220767, 0.0022925438534413564, 0.1962947017986849, -0.07399274716294477, 0.5965843435828202, 0.010908429111027297, -0.027997925942918927, 0.017957448209285833, -0.16136474179584445, 0.20701001661587576, 0.5965843467559339]",32
"[0.0001737759920960759, 0.00240166466455592, 0.008257280210085592, -0.02041191088854737, -0.1403734293996215, 0.5965843452239564, 0.016146631032920248, -0.012173872351134466, 0.0022925338395833926, 0.19629469836490787, -0.07399274566328208, 0.5965843375746758, 0.010908447675032537, -0.02799792144150054, 0.017957448499826827, -0.16136473407846305, 0.20701001409577627, 0.5965843411851436]",80
"[0.00017377731337052304, 0.002401664239806367, 0.008257274935724543, -0.020411937898529988, -0.1403734270750479, 0.5965843395343638, 0.016146624379829676, -0.012173873470539831, 0.002292529199788343, 0.1962946934343125, -0.07399275418935922, 0.5965843490688034, 0.010908429701128824, -0.027997926225487045, 0.01795745530216409, -0.1613647393805275, 0.2070100173140782, 0.5965843428502353]",48
"[0.00017377399807600295, 0.002401658606245565, 0.008257282671139631, -0.020411929458984648, -0.14037343795265061, 0.5965843426627898, 0.016146633406988825, -0.012173875480376156, 0.0022925375002395497, 0.19629468697509678, -0.07399274248239866, 0.5965843482934132, 0.010908429205335987, -0.027997927931395702, 0.017957444509082772, -0.16136473999983353, 0.20701000631196187, 0.5965843324180933]",72
"[0.0001737689032631948, 0.002401665885937868, 0.008257279646027505, -0.020411922549207616, -0.1403734212124467, 0.5965843436125142, 0.016146627583489902, -0.012173871444424472, 0.002292542974963836, 0.19629470299569507, -0.07399275180411446, 0.5965843312964453, 0.010908423646496888, -0.02799793018472634, 0.017957450590561936, -0.16136474708819348, 0.2070100026352384, 0.5965843346343107]",80
"[0.00017376424682566432, 0.0024016712298428108, 0.008257285350675105, -0.020411923818283814, -0.14037342805756092, 0.5965843512603632, 0.016146627796212044, -0.012173872708804883, 0.002292543308851857, 0.19629470529886947, -0.07399275429431564, 0.5965843452750221, 0.010908431586391069, -0.02799792293852328, 0.01795744554536066, -0.16136474634220638, 0.20701000679944762, 0.5965843508805629]",40
"[0.0001737723306506366, 0.002401665416183676, 0.008257288778327229, -0.020411920386715052, -0.14037342531384298, 0.596584352748492, 0.016146647752290834, -0.012173881439525394, 0.002292533695827834, 0.1962946992958671, -0.07399275119328626, 0.5965843445635762, 0.01090842926540944, -0.027997920846902096, 0.017957450897500588, -0.16136474272561355, 0.20701001364684868, 0.5965843378470457]",110
"[0.00017377186461401417, 0.00240166345870327, 0.008257279203046086, -0.02041192190262925, -0.14037342206700693, 0.5965843523950116, 0.016146639188678494, -0.012173862684022747, 0.0022925428857737793, 0.19629468764747948, -0.0739927591878444, 0.5965843367883823, 0.010908425553592185, -0.027997923625918058, 0.01795744359426897, -0.16136475376797255, 0.20701001718931122, 0.5965843385695815]",72
"[0.0001737773237691872, 0.0024016597133646057, 0.008257276907189286, -0.0204119250802557, -0.14037342393183364, 0.5965843498516726, 0.016146642817638474, -0.012173866350600278, 0.0022925412049499302, 0.19629469140643924, -0.07399275896415083, 0.5965843316524839, 0.010908432143280005, -0.027997927596228735, 0.017957450817443016, -0.1613647456910602, 0.2070100187504096, 0.5965843272392195]",80
"[0.00017378015677871483, 0.002401659897371115, 0.008257286964915636, -0.020411920292237526, -0.1403734247910533, 0.5965843352811345, 0.016146630323999135, -0.012173874238981622, 0.002292540104452624, 0.1962947001875784, -0.0739927564428537, 0.5965843436206699, 0.010908435030881753, -0.027997930678355765, 0.017957453395487044, -0.1613647321282251, 0.20701001291839394, 0.5965843279820076]",72
"[0.00017376336677126867, 0.0024016693368018086, 0.008257281156236418, -0.020411921980585453, -0.14037342304032158, 0.5965843453168886, 0.016146635541647324, -0.012173875548223355, 0.002292541285737618, 0.19629469424831736, -0.0739927611358767, 0.5965843520997736, 0.010908439538531557, -0.027997931236214735, 0.017957445464693234, -0.16136473036398985, 0.20701001374568556, 0.5965843409450655]",64
"[0.00017376670614629338, 0.002401666524252405, 0.008257275090885776, -0.020411923132572982, -0.14037342021600463, 0.5965843523757863, 0.016146631096031903, -0.012173873508715564, 0.002292539160277575, 0.19629468624237625, -0.07399274561179511, 0.5965843396499088, 0.010908431543674569, -0.027997929469050355, 0.017957438809814947, -0.1613647479445457, 0.20701002396254228, 0.5965843396458346]",32
"[0.00017377556353831468, 0.002401660129068694, 0.008257273874956929, -0.020411924902402914, -0.14037343974224817, 0.596584350530444, 0.016146632363478675, -0.012173865304521702, 0.0022925467031168693, 0.19629470034655416, -0.07399274703051253, 0.5965843448176348, 0.010908439534002752, -0.027997935597281493, 0.01795744900050758, -0.16136475033763656, 0.20701001933044183, 0.5965843379641655]",48
"[0.00017376291302033595, 0.002401658659555594, 0.008257279909260243, -0.0204119173772543, -0.14037343048880765, 0.5965843341784902, 0.01614663140167535, -0.012173864917640565, 0.002292537939565036, 0.19629469512020145, -0.07399275400393981, 0.5965843403128072, 0.01090841824330282, -0.027997922752429447, 0.017957447187911306, -0.16136473750212246, 0.20701001414025055, 0.5965843487271832]",32
"[0.00017377725019264637, 0.0024016600000208686, 0.008257283238059129, -0.020411918928600992, -0.14037342850647783, 0.5965843455812229, 0.016146627638607566, -0.012173867624826836, 0.0022925369063318533, 0.19629469339199196, -0.07399275966775004, 0.5965843407033549, 0.010908447370146271, -0.02799792141032141, 0.01795745705482322, -0.1613647463529241, 0.2070100088889782, 0.5965843518125846]",72
"[0.0001737832060041563, 0.002401669113955676, 0.00825727939579322, -0.02041192621837844, -0.140373424840599, 0.5965843511649165, 0.016146639619784055, -0.012173884038787115, 0.0022925408213740023, 0.19629468939113892, -0.0739927563900794, 0.5965843419565983, 0.01090842694413399, -0.027997924543148946, 0.01795744784774787, -0.1613647490584589, 0.20701001811416544, 0.5965843408285624]",72
"[0.00017376529291757712, 0.0024016596937103145, 0.008257273080610953, -0.0204119242187955, -0.14037342833709926, 0.5965843443318342, 0.016146631447291726, -0.012173874537051117, 0.002292551067521582, 0.19629469894802512, -0.07399275807282855, 0.5965843441130764, 0.010908430177366266, -0.027997936160718963, 0.01795745305886649, -0.16136474582576407, 0.2070100188642103, 0.5965843293539931]",48
"[0.00017376933001900808, 0.002401657804264004, 0.008257285923137937, -0.020411918007013568, -0.14037341219397578, 0.5965843438263494, 0.01614664167330717, -0.012173863855871167, 0.0022925387976842695, 0.19629470030002813, -0.07399275796504198, 0.5965843416108115, 0.010908439439663832, -0.027997925697285885, 0.01795745077455899, -0.16136475392047445, 0.20701001717159365, 0.5965843438797407]",112
"[0.0001737653103982811, 0.0024016736371567536, 0.008257276386801259, -0.02041192445915692, -0.14037343166475835, 0.5965843415478332, 0.016146636043864092, -0.012173870199755488, 0.0022925405964423352, 0.1962946996634584, -0.0739927535651096, 0.5965843421231731, 0.010908441515751108, -0.02799793559560922, 0.017957460665013355, -0.1613647454399017, 0.2070100163453691, 0.5965843517842555]",80
"[0.00017376498443486926, 0.0024016614172204798, 0.008257280393926507, -0.02041193141247426, -0.14037343146820333, 0.5965843477096132, 0.01614663612229625, -0.012173855338301471, 0.0022925373995356336, 0.19629469722885348, -0.07399275756906201, 0.5965843473035118, 0.01090844395831122, -0.02799792828884104, 0.017957445864383036, -0.1613647483877269, 0.20701000963802427, 0.5965843417712424]",48
"[0.00017377821368261119, 0.0024016657706267086, 0.008257281292731003, -0.020411907138748724, -0.1403734249070511, 0.5965843475962246, 0.016146632347238142, -0.012173883612872406, 0.0022925384812317396, 0.19629469436300728, -0.07399275605999092, 0.5965843428920385, 0.010908435108627384, -0.02799793028570633, 0.017957456852290846, -0.1613647454458724, 0.20701001407827269, 0.5965843408311384]",114
"[0.00017377795691095506, 0.002401673786804121, 0.008257282642663424, -0.020411917179954137, -0.14037341755498176, 0.5965843426974216, 0.016146640365772017, -0.012173866521711523, 0.0022925396018268224, 0.19629469487150683, -0.07399274823057427, 0.5965843333534963, 0.010908425759559852, -0.02799792887425714, 0.017957453334589767, -0.16136473746709584, 0.20701001503411504, 0.5965843398748775]",112
"[0.0001737795990303621, 0.0024016555999324726, 0.00825727769699927, -0.020411923988292308, -0.14037342210686193, 0.5965843319157252, 0.016146633721319668, -0.012173877528324249, 0.0022925341014403107, 0.19629469676187591, -0.07399274764587982, 0.5965843448537957, 0.010908429266795255, -0.02799791834395373, 0.01795745644059352, -0.16136475078304754, 0.20701000571428244, 0.596584336668732]",80
"[0.00017377788449285172, 0.0024016623480038806, 0.008257276754707814, -0.020411912514481285, -0.14037342979968762, 0.5965843424899074, 0.016146646030799964, -0.012173869474527286, 0.002292546168457604, 0.19629468962979524, -0.07399275648371861, 0.5965843467698715, 0.010908438287185056, -0.027997920970693098, 0.017957458488697568, -0.16136474656408673, 0.2070100173529114, 0.5965843448180855]",80
"[0.00017377247970119797, 0.002401656016639887, 0.008257281739433048, -0.020411926215819585, -0.1403734283112947, 0.5965843395455293, 0.016146628109592668, -0.012173879545015389, 0.0022925512189587455, 0.19629470078831093, -0.07399276004269319, 0.5965843407845522, 0.010908424188429413, -0.027997926035355895, 0.017957445661238313, -0.16136475342516818, 0.20701001186513995, 0.5965843463519156]",48
"[0.00017376950726793628, 0.0024016629660258133, 0.008257275425219842, -0.020411934739368306, -0.1403734263607505, 0.5965843472151023, 0.01614664024608137, -0.012173876741929386, 0.0022925270067488826, 0.19629469915513495, -0.073992759439201, 0.5965843390117072, 0.010908432033889897, -0.027997923162315863, 0.01795743727899446, -0.16136473857148392, 0.20701001719314585, 0.5965843378282504]",48
"[0.00017378918330374839, 0.0024016627874176824, 0.00825727462348331, -0.020411915943673815, -0.14037342308233866, 0.5965843439728182, 0.016146640870269766, -0.012173860845208852, 0.0022925361082424484, 0.19629469389396653, -0.0739927514277148, 0.5965843408652678, 0.010908437319421604, -0.02799793060214875, 0.017957451312226813, -0.16136474055371763, 0.2070100180265771, 0.5965843452087122]",80
"[0.0001737616653178587, 0.002401671023177729, 0.008257280202831731, -0.020411923225829177, -0.14037342746771475, 0.5965843412044524, 0.01614663665070458, -0.012173867687408812, 0.002292538093820365, 0.19629468538830452, -0.07399275162319162, 0.5965843333342837, 0.0109084359864961, -0.02799792965413405, 0.01795744950308596, -0.16136475223350358, 0.20701001171279285, 0.5965843304892205]",126
"[0.00017378103011571908, 0.002401652882012914, 0.008257278251963172, -0.02041192694691367, -0.14037343162521046, 0.5965843381546627, 0.016146629794162426, -0.012173873812183085, 0.002292533933633022, 0.1962946957031984, -0.07399275550143343, 0.5965843396828088, 0.010908426372054273, -0.027997924017287828, 0.017957448320372382, -0.16136474895446912, 0.20701002827140075, 0.5965843333591463]",32
"[0.0001737746075901579, 0.002401662391513457, 0.00825728469882471, -0.02041192006521109, -0.14037342577281045, 0.5965843412867728, 0.016146627331326456, -0.012173867033427106, 0.0022925382802495087, 0.19629469228988466, -0.07399274512769738, 0.5965843325419172, 0.010908433909203577, -0.02799793080540704, 0.01795745720027358, -0.16136475655030466, 0.20701001978730874, 0.5965843339478631]",72
"[0.00017378182389728592, 0.0024016580420115857, 0.008257282510436219, -0.020411929335283772, -0.14037342159898228, 0.5965843492546001, 0.016146630195806817, -0.012173863446053153, 0.002292536536775744, 0.19629469752012008, -0.07399274946107369, 0.5965843463474375, 0.010908423021371133, -0.027997929818070488, 0.017957446265908606, -0.16136473929423337, 0.20701000686155108, 0.5965843495957365]",72
"[0.00017377691765542452, 0.0024016553166102835, 0.008257277032866654, -0.020411916202410323, -0.14037342789963903, 0.5965843385161274, 0.01614662726598341, -0.012173864970251377, 0.0022925344493471647, 0.19629468685501972, -0.07399275363461257, 0.5965843413919288, 0.010908438154598398, -0.027997923453680566, 0.017957440856515742, -0.1613647580129455, 0.207010012488882, 0.5965843422732344]",32
"[0.0001737733265230179, 0.002401660502563407, 0.008257297524526933, -0.020411925019714703, -0.14037342748825057, 0.5965843393242615, 0.01614663155437205, -0.012173865815362476, 0.0022925393070908568, 0.19629469310746148, -0.07399275804204523, 0.5965843321713161, 0.010908428997871446, -0.0279979346023997, 0.017957447337356384, -0.16136474891715674, 0.20701001189112211, 0.5965843424942148]",64
"[0.00017377835023932807, 0.002401665120701891, 0.008257280098971672, -0.02041191299391244, -0.1403734223662933, 0.596584324771913, 0.016146638385656154, -0.01217386668450074, 0.0022925408890909554, 0.19629469699537364, -0.07399275073412954, 0.5965843477773107, 0.01090843636012009, -0.027997922908102657, 0.01795744996558741, -0.16136474338424886, 0.20701001047119164, 0.5965843375014436]",126
"[0.0001737789171905904, 0.0024016637768245483, 0.00825728052770764, -0.020411926511861477, -0.14037343106927594, 0.596584334338594, 0.016146633716196436, -0.012173884274487484, 0.002292539072403219, 0.19629468955630525, -0.07399274959935202, 0.5965843440241994, 0.010908431317695677, -0.02799792140788006, 0.017957440171039916, -0.16136474477637514, 0.2070100190046927, 0.596584330151024]",72
"[0.00017378171608171118, 0.002401656400663604, 0.00825726483345878, -0.02041192521350603, -0.14037342666373567, 0.5965843421201895, 0.01614663490137644, -0.012173869252101415, 0.0022925440516728558, 0.19629470245253433, -0.07399275601628064, 0.5965843358533955, 0.010908442193231139, -0.027997933629795947, 0.017957451051799272, -0.16136474473883622, 0.207010017386528, 0.5965843355773194]",48
"[0.00017376923652902916, 0.0024016697345897228, 0.008257286991846207, -0.020411924152834184, -0.14037342585368207, 0.5965843536680979, 0.016146638479003626, -0.012173866769279205, 0.0022925441560391314, 0.19629470426033332, -0.07399275409015102, 0.5965843517289606, 0.010908433973437342, -0.0279979251552659, 0.017957449696713854, -0.16136474986318727, 0.2070100221575554, 0.5965843463545681]",64
"[0.00017377267740598972, 0.002401656926330969, 0.008257292300986128, -0.020411924082694904, -0.14037342535569527, 0.5965843414322382, 0.01614662070853988, -0.012173875412597056, 0.002292542246601144, 0.19629470108808916, -0.07399274941752594, 0.5965843390881852, 0.010908441278563111, -0.027997922280661378, 0.017957444690647112, -0.1613647483680287, 0.207010021442123, 0.5965843435796723]",40
"[0.00017376540571169112, 0.0024016642403091476, 0.008257277926780614, -0.020411909310512663, -0.1403734263197344, 0.5965843426513809, 0.0161466411664574, -0.012173867169750862, 0.002292530589612221, 0.19629470043050046, -0.07399275496032522, 0.5965843447154091, 0.010908431440914277, -0.0279979328232573, 0.01795744041150437, -0.16136475201711692, 0.20701000796867963, 0.596584344596034]",48
"[0.0001737786042103443, 0.0024016604818446214, 0.008257274450443438, -0.020411920052967835, -0.14037342989345603, 0.5965843347103346, 0.01614662352238639, -0.012173867428946904, 0.002292529503784199, 0.19629469883224698, -0.07399275810697276, 0.5965843329632987, 0.010908431022727094, -0.027997920024697257, 0.017957447375026844, -0.16136474940254053, 0.2070100101202697, 0.5965843480552352]",32
"[0.00017377293503582813, 0.0024016637332284706, 0.00825728501386715, -0.020411928037340876, -0.14037343197117783, 0.5965843328899546, 0.016146640990483265, -0.01217386452914714, 0.002292538524371147, 0.19629468997915137, -0.07399276239574994, 0.5965843510384592, 0.010908439307337061, -0.02799793074693725, 0.017957445983148933, -0.16136473636545315, 0.20701001403873226, 0.5965843494583428]",112
"[0.00017377485710719438, 0.0024016495114282765, 0.008257270135612147, -0.020411924656179734, -0.14037342863097454, 0.5965843408195028, 0.016146631790992867, -0.012173865203234041, 0.002292528005107992, 0.19629469419154347, -0.07399274544330313, 0.5965843368691143, 0.01090844067527369, -0.027997927779065936, 0.017957449209519794, -0.16136475179358267, 0.20701000860520224, 0.5965843447988678]",48
"[0.00017377483314413785, 0.0024016578635772516, 0.008257287909814136, -0.020411922321971483, -0.14037342364962507, 0.5965843398126801, 0.01614664690326562, -0.012173876723386939, 0.0022925444555500388, 0.1962946944071375, -0.07399275859296903, 0.5965843331421783, 0.01090842596694999, -0.027997930216588293, 0.01795745807610045, -0.16136474011806293, 0.20701001620383086, 0.5965843422065981]",112
"[0.00017377352309235484, 0.002401664055167133, 0.00825726677631789, -0.020411925096316293, -0.14037343075193243, 0.596584344869458, 0.016146630795673717, -0.012173869460659195, 0.0022925330203576243, 0.19629470410493288, -0.07399275013822526, 0.5965843535245584, 0.010908435252955343, -0.027997932317308887, 0.01795744545964109, -0.161364750199229, 0.207010004058532, 0.5965843412524233]",48
"[0.0001737691834423812, 0.0024016582401047643, 0.008257273972410644, -0.020411917506602845, -0.14037342555784887, 0.5965843457366198, 0.016146643476135245, -0.012173876329042987, 0.0022925435616025116, 0.196294700722212, -0.0739927536716367, 0.5965843444225397, 0.010908432685886081, -0.027997926210683144, 0.017957434765311666, -0.16136475025981922, 0.20701001872168182, 0.5965843528240967]",48
"[0.00017378165569430579, 0.002401656564135637, 0.008257277869273456, -0.020411933264954878, -0.14037342772945624, 0.5965843347372357, 0.01614663431770441, -0.01217386982585922, 0.0022925371469777363, 0.19629469485658838, -0.07399275893918474, 0.596584343753306, 0.010908432722591024, -0.02799792483995484, 0.01795743292188439, -0.16136473627374406, 0.2070100138229428, 0.5965843394701436]",32
"[0.0001737767760040689, 0.0024016697258510866, 0.008257282006827526, -0.020411920970599046, -0.14037341901772288, 0.5965843411905395, 0.016146625934994278, -0.012173869099830365, 0.0022925246845273907, 0.19629468900464786, -0.0739927548523193, 0.5965843401114228, 0.01090843414482932, -0.027997918376823618, 0.01795745292910786, -0.1613647483239907, 0.20701001616479728, 0.5965843412044296]",72
"[0.00017376634434194057, 0.0024016651547108785, 0.008257262788172457, -0.02041192809608969, -0.14037343138800876, 0.5965843409059864, 0.0161466322138495, -0.012173872498429817, 0.0022925348183439353, 0.19629468961673616, -0.07399274952172105, 0.5965843367929914, 0.010908431064069786, -0.02799793302331377, 0.01795744458719393, -0.16136475039955075, 0.2070100076887483, 0.5965843375394995]",32
"[0.00017377025787459726, 0.0024016608312772652, 0.008257285339402167, -0.020411920622125965, -0.1403734215953249, 0.5965843330684668, 0.016146636479617085, -0.012173875275870856, 0.0022925409311567832, 0.1962946916939869, -0.07399274760070582, 0.5965843391022436, 0.010908424027899075, -0.027997923126380945, 0.01795744964077335, -0.16136474765174252, 0.20701000918045925, 0.5965843570431071]",112
"[0.0001737754542959541, 0.0024016665212668142, 0.008257276025362555, -0.020411922367341753, -0.14037342966928237, 0.5965843393088801, 0.016146646836995567, -0.012173871651762804, 0.0022925488903601994, 0.1962946913485083, -0.07399275132083245, 0.5965843502314276, 0.010908430950492893, -0.027997930511769284, 0.017957446663423426, -0.16136473102064333, 0.2070100185237557, 0.5965843435305663]",48
"[0.00017378645056826658, 0.0024016616719817435, 0.008257275783915703, -0.020411914463646375, -0.14037342836438152, 0.5965843458439474, 0.016146630235678965, -0.012173872389573457, 0.002292537999343334, 0.19629468629331512, -0.07399274887805557, 0.5965843451474372, 0.010908431425520962, -0.027997921407933023, 0.017957442010853808, -0.16136475114794263, 0.20701001378276104, 0.5965843473267544]",32
"[0.00017377824272138878, 0.0024016506312183224, 0.008257281138284363, -0.02041193193951998, -0.140373426669018, 0.5965843397709304, 0.016146646296451458, -0.012173871862387293, 0.0022925351135068086, 0.19629469344978429, -0.07399274827002233, 0.596584337073395, 0.010908434480411133, -0.027997922649511855, 0.017957452677555902, -0.16136475191417654, 0.20701002089318438, 0.5965843494549854]",132
"[0.0001737652262103045, 0.0024016575723495898, 0.008257276419034601, -0.020411921915741364, -0.14037343628489407, 0.5965843493667662, 0.01614663690969377, -0.012173869901755386, 0.002292547546548965, 0.1962947083634119, -0.07399275163543305, 0.5965843424836315, 0.010908431843528667, -0.027997933531627148, 0.017957459319188015, -0.16136474476560927, 0.20701001383360704, 0.5965843448820827]",80
"[0.00017377669335393874, 0.0024016645212559845, 0.008257285681562474, -0.020411910804953387, -0.14037342536149489, 0.5965843545696087, 0.016146633211266425, -0.012173876426366867, 0.0022925399545955256, 0.1962946973566131, -0.0739927463086603, 0.5965843452884229, 0.010908436456207109, -0.027997929693144043, 0.017957441619803654, -0.16136473525640538, 0.20701001526123544, 0.596584338407432]",40
"[0.00017377020538945833, 0.002401664699986349, 0.008257279514122398, -0.020411922331040583, -0.14037342971201203, 0.5965843425005041, 0.016146628685549138, -0.012173872441887487, 0.002292545428041242, 0.1962946848115453, -0.07399274989051373, 0.5965843431331428, 0.010908434828739495, -0.0279979255105998, 0.017957447582075133, -0.1613647280342077, 0.20701001489077203, 0.5965843311770669]",48
"[0.00017376886210781296, 0.002401667853141853, 0.008257273381164457, -0.02041192729182764, -0.14037343099120522, 0.5965843481153891, 0.0161466459718183, -0.012173875475441513, 0.00229255066263701, 0.19629469067313457, -0.07399275216804563, 0.596584336614056, 0.010908437452381658, -0.027997928618380685, 0.01795745347187367, -0.16136474215447935, 0.2070100228751474, 0.5965843394466404]",80
"[0.00017377195115059695, 0.0024016462757353945, 0.00825727886725471, -0.020411924101634626, -0.14037341965819033, 0.5965843416648636, 0.016146636616221916, -0.012173874341448376, 0.0022925249953056727, 0.1962946991593013, -0.07399274844295523, 0.5965843407118553, 0.01090843678070697, -0.027997924865156495, 0.017957439939133218, -0.16136474181563581, 0.2070100166415975, 0.5965843373701208]",48
"[0.00017376239103447365, 0.0024016603271415126, 0.00825727670964483, -0.020411925883157284, -0.14037341801580794, 0.596584345983562, 0.016146630727618856, -0.012173871895459213, 0.002292551947036218, 0.19629470161293747, -0.07399275325134676, 0.5965843390316978, 0.010908443162315894, -0.027997933442729227, 0.0179574515563344, -0.161364746156554, 0.2070100169076525, 0.5965843470591992]",48
"[0.00017377637597087628, 0.002401674349351697, 0.008257288173433176, -0.020411922214250325, -0.14037343311745631, 0.5965843455479609, 0.016146628028870062, -0.012173871427477312, 0.0022925363331701507, 0.19629470216810924, -0.07399275152547573, 0.5965843396498285, 0.010908441791665894, -0.027997916127728534, 0.017957444271145352, -0.16136473953476352, 0.20701001467136115, 0.5965843452205081]",40
"[0.00017376291823795813, 0.0024016553138318224, 0.008257278902544898, -0.020411919803100517, -0.14037342856282575, 0.5965843397368076, 0.016146632738706323, -0.0121738678771989, 0.0022925466849650984, 0.19629470131370813, -0.07399274911333116, 0.5965843395824545, 0.010908435702119239, -0.027997930453551676, 0.017957456998192012, -0.16136474324856817, 0.20700999817826843, 0.5965843430892902]",48
"[0.00017376885249213527, 0.002401670765531987, 0.008257277491689047, -0.020411924588433245, -0.14037342759395724, 0.5965843382557001, 0.016146644118681542, -0.012173878845012275, 0.002292535026325388, 0.1962947039693172, -0.0739927491817798, 0.5965843435582304, 0.010908439118253564, -0.027997921633263187, 0.01795743905475135, -0.16136475203841505, 0.20701000548187923, 0.5965843426795089]",48
"[0.00017376684357040984, 0.0024016630374676805, 0.008257283478692808, -0.02041193202018412, -0.14037341622039554, 0.5965843443762914, 0.016146632932802107, -0.01217387103057127, 0.0022925346798628784, 0.19629470272851954, -0.07399275571661701, 0.5965843378628163, 0.010908443374131964, -0.027997925560557406, 0.017957440086110034, -0.16136474200864082, 0.20701001820548362, 0.5965843526100848]",40
"[0.000173766643615821, 0.0024016555094169083, 0.008257286710347093, -0.02041192369332096, -0.14037342285988738, 0.5965843496741687, 0.016146645497353486, -0.012173870670504952, 0.002292541382265963, 0.19629469293362234, -0.07399275370477951, 0.5965843365495861, 0.010908432139563167, -0.027997932993347744, 0.017957446508012544, -0.16136473013953903, 0.2070100091706715, 0.5965843436459175]",112
"[0.0001737694820711255, 0.0024016687573057568, 0.008257268819563781, -0.020411927023511287, -0.14037341709494344, 0.5965843346231066, 0.016146640678161107, -0.012173881285001902, 0.0022925421195350614, 0.19629469688027806, -0.07399274609391694, 0.5965843411753082, 0.010908434826027442, -0.027997929462527375, 0.0179574406731922, -0.16136474753663177, 0.20701001591489168, 0.596584338523247]",48
"[0.00017378021109962796, 0.002401665547054312, 0.008257283352982685, -0.020411931665705207, -0.14037342858944893, 0.5965843408441535, 0.01614663196921839, -0.012173866597679743, 0.0022925359029381037, 0.19629469843543618, -0.0739927543393112, 0.5965843302641918, 0.010908438619361728, -0.0279979271845649, 0.017957444410180105, -0.1613647429060794, 0.20701002517499859, 0.5965843306422686]",40
"[0.0001737771278617098, 0.002401668366629437, 0.00825726943545328, -0.02041192843711548, -0.1403734275969029, 0.5965843472127834, 0.016146630490047963, -0.012173862948136703, 0.0022925441868510425, 0.19629469250001277, -0.07399274354846015, 0.5965843366020247, 0.010908427915885636, -0.02799791865775728, 0.017957452006973705, -0.16136474355580635, 0.2070100175501488, 0.5965843375264098]",32
"[0.0001737747435735824, 0.0024016576114239056, 0.00825727176215838, -0.020411926912075096, -0.14037342221119042, 0.5965843355260507, 0.01614663650389, -0.012173871032221093, 0.002292544409146502, 0.19629469439695357, -0.07399275708696552, 0.596584346138255, 0.0109084498155863, -0.027997917737761214, 0.017957444602283493, -0.1613647412610507, 0.20701001495217872, 0.5965843370167303]",48
"[0.00017377074717151377, 0.002401662472128916, 0.008257290873840634, -0.020411929190513874, -0.1403734201285976, 0.5965843391737689, 0.016146641899735886, -0.012173858807026677, 0.002292535984671626, 0.19629469872161184, -0.0739927529551734, 0.5965843444755693, 0.010908441602128609, -0.02799791924931162, 0.017957453115804198, -0.16136473845425484, 0.20701001286816398, 0.5965843411220811]",106
"[0.0001737713279681936, 0.0024016608858051566, 0.008257284796039186, -0.02041193719314842, -0.14037343022148926, 0.5965843534884517, 0.016146642796226105, -0.012173875947112235, 0.0022925340028466983, 0.1962946886392032, -0.07399275052939235, 0.5965843485257338, 0.010908435608714776, -0.027997924021234463, 0.017957453760195113, -0.16136474146509958, 0.20701001689567466, 0.5965843389416943]",114
"[0.00017377237142776454, 0.002401667853112573, 0.008257279206525718, -0.02041193165715491, -0.1403734289757531, 0.5965843336823268, 0.016146635265122864, -0.012173874924541153, 0.0022925433975054064, 0.19629470523075193, -0.07399274457157233, 0.5965843297633172, 0.010908427690983817, -0.027997920719276214, 0.01795745324621888, -0.16136474606626072, 0.20701001690469784, 0.5965843399755796]",128
